episode,frames,return,Lc,La,Lbc,explore_noise,success
4874,478870,-39.66372630018833,0.29298847913742065,0.9131982326507568,0.0,0.08723016,0
4875,478936,12.744587329465215,0.7535009384155273,0.2924038767814636,0.0,0.08722840000000001,1
4876,478943,-16.538523265366535,1.2892000675201416,0.84344881772995,0.0,0.08722821333333333,0
4877,478966,9.235158222164918,0.192630797624588,-0.42456433176994324,0.0,0.0872276,1
4878,479040,15.66945106778543,0.10565270483493805,0.41524988412857056,0.0,0.08722562666666667,1
4879,479075,-8.517888592172007,0.18367719650268555,-0.5254100561141968,0.0,0.08722469333333334,0
4880,479097,8.623907317729397,0.4555737376213074,0.39118504524230957,0.0,0.08722410666666668,1
4881,479247,-6.23014153341177,0.24426457285881042,0.42755794525146484,0.0,0.08722010666666667,0
4882,479276,10.812869454284488,1.367222785949707,0.23577311635017395,0.0,0.08721933333333334,1
4883,479426,-18.81197868619375,0.2308371514081955,0.012815773487091064,0.0,0.08721533333333334,0
4884,479482,13.573380352341928,0.18709489703178406,0.5971454381942749,0.0,0.08721384,1
4885,479620,-19.724348913744485,0.1723877191543579,1.0598721504211426,0.0,0.08721016000000001,1
4886,479672,-9.377063492079554,1.9340847730636597,0.5758786201477051,0.0,0.08720877333333334,0
4887,479743,6.5426234649789015,0.4576719403266907,0.4185965657234192,0.0,0.08720688,1
4888,479750,-12.843378536794837,0.7864822149276733,0.0882360190153122,0.0,0.08720669333333333,0
4889,479753,-5.753961329934208,0.30668672919273376,-0.08176679909229279,0.0,0.08720661333333334,0
4890,479809,13.899912409162166,1.882610559463501,0.3562885522842407,0.0,0.08720512000000001,1
4891,479846,11.693874059033503,0.18469902873039246,0.365087628364563,0.0,0.08720413333333334,1
4892,479984,-16.235987700676276,0.13812026381492615,0.49401476979255676,0.0,0.08720045333333334,1
4893,480075,11.514737353037575,0.2492407113313675,0.619850754737854,0.0,0.08719802666666668,1
4894,480100,7.203991666672853,0.6908786296844482,-0.013753294944763184,0.0,0.08719736,1
4895,480250,-20.31666447088555,0.14332802593708038,0.8145864009857178,0.0,0.08719336,0
4896,480274,9.05942591748168,5.691619396209717,-0.3927602469921112,0.0,0.08719272,1
4897,480298,8.771646441283496,0.3087177872657776,-0.06273256242275238,0.0,0.08719208,1
4898,480360,-16.697055822464684,0.13361726701259613,0.7917986512184143,0.0,0.08719042666666667,1
4899,480387,7.750470023195951,0.5471418499946594,0.12655207514762878,0.0,0.08718970666666667,1
4900,480448,13.848845225246144,0.1653851568698883,0.411537230014801,0.0,0.08718808,1
4901,480515,13.257602416286106,0.25245270133018494,0.12262740731239319,0.0,0.08718629333333333,1
4902,480665,-17.928717665049483,0.24980953335762024,-0.1823318749666214,0.0,0.08718229333333334,0
4903,480815,-45.472433256214764,0.2857755124568939,0.08069725334644318,0.0,0.08717829333333334,0
4904,480887,12.040455535491034,2.756129264831543,0.5752409100532532,0.0,0.08717637333333333,1
4905,480921,10.438510251167044,0.5626840591430664,0.22241976857185364,0.0,0.08717546666666667,1
4906,480965,-0.38213763297918213,0.26366734504699707,0.4826359152793884,0.0,0.08717429333333333,1
4907,480994,8.739477411151878,0.35802409052848816,0.35977962613105774,0.0,0.08717352,1
4908,481144,-31.18336644792843,0.11945521831512451,0.4893864393234253,0.0,0.08716952,0
4909,481208,15.445417766672765,0.1594138890504837,0.01053762435913086,0.0,0.08716781333333334,1
4910,481358,-17.929921420603936,0.2500346302986145,0.3501465916633606,0.0,0.08716381333333334,0
4911,481457,9.136929393700346,0.580848753452301,0.4187485873699188,0.0,0.08716117333333334,1
4912,481523,13.927187954590163,0.25360721349716187,0.3816031217575073,0.0,0.08715941333333334,1
4913,481673,-21.832648082868378,0.2598232924938202,0.9055095911026001,0.0,0.08715541333333333,0
4914,481728,11.110426792703844,0.5124897956848145,0.6097341775894165,0.0,0.08715394666666668,1
4915,481863,-4.030263167167666,0.5032230615615845,-0.063021719455719,0.0,0.08715034666666667,1
4916,481907,-7.1881224128228745,0.4800155758857727,0.6477055549621582,0.0,0.08714917333333334,1
4917,481964,-15.83286430379874,0.31919434666633606,-0.002788946032524109,0.0,0.08714765333333334,1
4918,482114,-18.55209652270836,0.15147128701210022,0.27470988035202026,0.0,0.08714365333333333,0
4919,482146,10.483675863907171,1.7400915622711182,0.0779799222946167,0.0,0.0871428,1
4920,482296,-25.54586496679016,9.891305923461914,0.4155464172363281,0.0,0.0871388,0
4921,482341,3.9071737561826136,0.31149518489837646,0.3823748230934143,0.0,0.08713760000000001,1
4922,482377,-8.581347279222866,3.479287624359131,0.7777856588363647,0.0,0.08713664,0
4923,482432,8.157169247309879,0.14231500029563904,0.85239577293396,0.0,0.08713517333333334,1
4924,482582,-18.77567825533455,0.27390730381011963,0.19614660739898682,0.0,0.08713117333333334,0
4925,482637,12.754727058466361,0.2564820647239685,0.09161825478076935,0.0,0.08712970666666667,1
4926,482698,12.567393265336415,0.2077428698539734,0.33612897992134094,0.0,0.08712808000000001,1
4927,482750,9.501365790904677,0.20498040318489075,0.6537024974822998,0.0,0.08712669333333334,1
4928,482809,-16.61202124614392,0.5151185989379883,0.545417070388794,0.0,0.08712512,1
4929,482870,11.828154273224447,10.079778671264648,-0.21990342438220978,0.0,0.08712349333333334,1
4930,483020,-18.3923588987917,0.16343142092227936,0.7132840156555176,0.0,0.08711949333333334,0
4931,483042,-14.331334327317023,1.4411237239837646,-0.1504364013671875,0.0,0.08711890666666668,0
4932,483067,10.389868580036802,0.28604668378829956,-0.3149447739124298,0.0,0.08711824,1
4933,483217,-19.880000587642265,0.16955527663230896,0.378048837184906,0.0,0.08711424000000001,0
4934,483266,11.033696605459305,0.5633993148803711,0.5336595177650452,0.0,0.08711293333333334,1
4935,483312,10.089432913201847,0.5040943622589111,0.2022973597049713,0.0,0.08711170666666668,1
4936,483364,13.917263402133164,0.22838425636291504,0.5516096353530884,0.0,0.08711032,1
4937,483435,-36.289540753111176,0.4514636993408203,0.30722448229789734,0.0,0.08710842666666667,0
4938,483465,10.667937336489182,0.6364014148712158,0.40781399607658386,0.0,0.08710762666666667,1
4939,483488,9.595075647942037,0.1673906445503235,0.23043471574783325,0.0,0.08710701333333334,1
4940,483596,-22.006598187819236,0.1435551643371582,0.4920332431793213,0.0,0.08710413333333333,1
4941,483598,-10.281489833874955,0.2420494109392166,0.24954412877559662,0.0,0.08710408,0
4942,483652,-0.42503382260538203,0.19684749841690063,0.06283821165561676,0.0,0.08710264000000001,1
4943,483711,-6.412056401861717,0.2278699427843094,0.7453333735466003,0.0,0.08710106666666667,0
4944,483773,11.724506404341028,0.276567280292511,-0.017270028591156006,0.0,0.08709941333333333,1
4945,483831,13.15641512979838,0.16223563253879547,0.5416485071182251,0.0,0.08709786666666668,1
4946,483852,8.900111587965426,0.2144637405872345,-0.6491281390190125,0.0,0.08709730666666668,1
4947,483918,13.13706769809172,0.24272421002388,0.4260834753513336,0.0,0.08709554666666668,1
4948,483993,-17.198879452532204,0.6065776348114014,0.48153090476989746,0.0,0.08709354666666667,1
4949,484045,-19.244881214513295,0.4459807872772217,0.6879943609237671,0.0,0.08709216,0
4950,484104,-12.766785238204022,0.16734616458415985,0.45206359028816223,0.0,0.08709058666666668,1
4951,484165,-18.75677363818629,0.29328393936157227,0.1566217690706253,0.0,0.08708896,1
4952,484188,9.346787455265954,0.10762160271406174,0.49137580394744873,0.0,0.08708834666666668,1
4953,484269,-1.425779737141326,0.5791011452674866,0.1192084401845932,0.0,0.08708618666666668,1
4954,484335,8.739603531851664,0.35256820917129517,-0.27611327171325684,0.0,0.08708442666666667,1
4955,484485,-16.78860287673399,0.338312566280365,0.763619065284729,0.0,0.08708042666666667,0
4956,484509,0.5948796432047949,0.4277638792991638,0.8881357908248901,0.0,0.08707978666666667,1
4957,484558,14.46816768754702,0.28421279788017273,0.5469991564750671,0.0,0.08707848,1
4958,484702,-27.501737560028197,1.8728535175323486,0.41847291588783264,0.0,0.08707464000000001,1
4959,484762,-14.467777131606747,0.11916457116603851,0.7499579787254333,0.0,0.08707304,1
4960,484792,7.856989442393335,0.13277482986450195,0.5951027274131775,0.0,0.08707224000000001,1
4961,484942,-26.190914245460537,0.8133081793785095,0.5627213716506958,0.0,0.08706824,0
4962,485092,-22.842326796445995,0.153736412525177,0.12930190563201904,0.0,0.08706424,0
4963,485242,-16.424636437698478,3.3985705375671387,0.572284996509552,0.0,0.08706024000000001,0
4964,485360,6.908902130849213,0.16052071750164032,0.06885626167058945,0.0,0.08705709333333334,1
4965,485402,-11.387037955983384,0.24507498741149902,0.6829179525375366,0.0,0.08705597333333334,0
4966,485443,-14.130087314537272,0.928848147392273,0.040575966238975525,0.0,0.08705488,1
4967,485540,-25.506641384382277,0.3383316993713379,0.4133589565753937,0.0,0.08705229333333334,1
4968,485630,11.398004863885989,1.0392260551452637,0.3905748724937439,0.0,0.08704989333333334,1
4969,485653,7.803900099041387,0.21604444086551666,-0.8727284669876099,0.0,0.08704928,1
4970,485803,-26.691077251991125,0.4413917660713196,0.7052769660949707,0.0,0.08704528,0
4971,485953,-26.002380971832615,0.5127565264701843,0.3151349127292633,0.0,0.08704128,0
4972,485976,9.208249095696448,0.47887396812438965,0.8017646074295044,0.0,0.08704066666666667,1
4973,486030,5.786231867694458,0.15735483169555664,0.222289577126503,0.0,0.08703922666666668,1
4974,486118,12.784860032392196,0.22395780682563782,0.72782301902771,0.0,0.08703688000000001,1
4975,486145,10.850410359321106,0.4965277910232544,-0.2063818871974945,0.0,0.08703616,1
4976,486179,4.372532028163198,0.17597243189811707,0.5112899541854858,0.0,0.08703525333333334,1
4977,486242,-15.405373233090273,0.37645581364631653,0.24845702946186066,0.0,0.08703357333333334,1
4978,486268,-10.358354891201184,0.1739407777786255,0.2305491864681244,0.0,0.08703288,0
4979,486418,-14.963726559434452,0.18372055888175964,0.3062553405761719,0.0,0.08702888,0
4980,486439,-11.786479293556232,0.5103534460067749,0.06587491929531097,0.0,0.08702832,0
4981,486494,13.713403058521777,1.026525855064392,0.4987102448940277,0.0,0.08702685333333333,1
4982,486495,-8.077448476660177,0.38973239064216614,0.4987102448940277,0.0,0.08702682666666667,0
4983,486523,9.327929400955746,0.3034820854663849,-0.05545773357152939,0.0,0.08702608,1
4984,486571,11.745481258263982,0.49314743280410767,0.34689608216285706,0.0,0.0870248,1
4985,486591,-13.10594575189369,0.25498172640800476,0.24273070693016052,0.0,0.08702426666666667,0
4986,486653,-18.515573460269266,10.986669540405273,1.2455624341964722,0.0,0.08702261333333333,1
4987,486722,13.458671238256873,0.2237251251935959,0.4899156093597412,0.0,0.08702077333333334,1
4988,486752,7.334482605163316,0.1822081059217453,0.4615855813026428,0.0,0.08701997333333333,1
4989,486902,-20.22518875414128,0.2180257886648178,0.8097387552261353,0.0,0.08701597333333334,0
4990,486909,-7.383638168304561,0.5443295240402222,0.5674546957015991,0.0,0.08701578666666668,0
4991,487059,-18.188435989225596,0.15370497107505798,0.21765665709972382,0.0,0.08701178666666667,0
4992,487115,13.358758353760853,0.1874527484178543,0.6381398439407349,0.0,0.08701029333333334,1
4993,487151,-10.315285757668178,0.512195348739624,0.16257870197296143,0.0,0.08700933333333334,1
4994,487195,5.383837407835001,0.22086147964000702,0.4166233539581299,0.0,0.08700816,1
4995,487230,10.610668509803578,0.6609597206115723,0.19820822775363922,0.0,0.08700722666666667,1
4996,487316,-15.590335144023541,0.2437228262424469,0.04811473190784454,0.0,0.08700493333333334,0
4997,487352,9.77344241739014,0.20838896930217743,0.9022274017333984,0.0,0.08700397333333335,1
4998,487409,10.927004878136822,0.2098316252231598,-0.3158543109893799,0.0,0.08700245333333334,1
4999,487518,-22.187971029098527,0.696951150894165,1.83053719997406,0.0,0.08699954666666668,1
5000,487558,-7.641184061121992,0.12008851021528244,0.6116676330566406,0.0,0.08699848,1
5001,487638,-39.33964234387349,0.3034355640411377,-0.2989134192466736,0.0,0.08699634666666667,0
5002,487725,12.880564732974918,0.179839625954628,0.3735061287879944,0.0,0.08699402666666667,1
5003,487782,14.184671925654177,0.24476751685142517,0.8009161949157715,0.0,0.08699250666666668,1
5004,487887,11.030942882720828,0.2260918915271759,0.4404056668281555,0.0,0.08698970666666667,1
5005,487949,-4.244046467416817,0.9651075005531311,0.37296435236930847,0.0,0.08698805333333334,0
5006,488021,-18.785937580451325,0.19225281476974487,0.38637596368789673,0.0,0.08698613333333334,1
5007,488171,-26.318177742184123,0.6703139543533325,-0.12243382632732391,0.0,0.08698213333333334,0
5008,488204,13.73922711571161,0.28605061769485474,0.012639224529266357,0.0,0.08698125333333334,1
5009,488335,7.886339502711915,8.215863227844238,0.8395565152168274,0.0,0.08697776,1
5010,488485,-23.773309285939657,0.19725191593170166,0.30806902050971985,0.0,0.08697376000000001,0
5011,488552,14.32920370464615,6.474808216094971,0.1308578997850418,0.0,0.08697197333333334,1
5012,488587,-9.044760698929448,0.19057480990886688,0.44853654503822327,0.0,0.08697104,1
5013,488645,10.45398454009126,0.21688289940357208,0.7182209491729736,0.0,0.08696949333333334,1
5014,488679,11.573135527804176,0.4979161322116852,0.19893482327461243,0.0,0.08696858666666667,1
5015,488699,-11.537380159140794,0.6418670415878296,0.5198479294776917,0.0,0.08696805333333334,0
5016,488791,12.701410779441048,0.5663033723831177,0.47277820110321045,0.0,0.0869656,1
5017,488794,-11.18026674105681,0.25422120094299316,0.010339319705963135,0.0,0.08696552,0
5018,488818,-4.70659932482646,0.1610833704471588,0.1387397199869156,0.0,0.08696488000000001,1
5019,488968,-18.26065827621026,0.7863430976867676,0.45730090141296387,0.0,0.08696088,0
5020,489042,11.513339137809231,0.41022437810897827,0.07529571652412415,0.0,0.08695890666666667,1
5021,489192,-6.590504512218904,0.27131178975105286,-0.36393940448760986,0.0,0.08695490666666666,0
5022,489342,-18.136231987149273,0.2448638677597046,-0.0251331627368927,0.0,0.08695090666666667,0
5023,489420,15.317113648174134,0.3255710005760193,0.4779607951641083,0.0,0.08694882666666667,1
5024,489539,7.5772408160622815,0.3658451735973358,0.22288548946380615,0.0,0.08694565333333334,1
5025,489607,10.320792665993697,0.8264554738998413,1.308576226234436,0.0,0.08694384000000001,1
5026,489665,8.83299086977933,0.23296545445919037,-0.02006310224533081,0.0,0.08694229333333334,1
5027,489721,10.416610475332648,0.6833645701408386,1.301653504371643,0.0,0.08694080000000001,1
5028,489871,-29.64420868288903,0.26682978868484497,0.691619873046875,0.0,0.08693680000000001,0
5029,490021,-17.544688625151935,0.44152721762657166,0.4972715973854065,0.0,0.0869328,0
5030,490080,13.169471937664667,0.19823646545410156,0.5218929052352905,0.0,0.08693122666666667,1
5031,490230,-26.2521925263462,0.24043762683868408,0.3511207103729248,0.0,0.08692722666666668,0
5032,490380,-15.439325166949372,0.1478813737630844,0.5102813839912415,0.0,0.08692322666666667,0
5033,490455,-18.752760872598103,0.2915981411933899,0.28187546133995056,0.0,0.08692122666666667,1
5034,490479,6.945002080982961,0.3036198616027832,0.7538080215454102,0.0,0.08692058666666667,1
5035,490540,-4.893229074348269,0.5707823038101196,0.28139546513557434,0.0,0.08691896,0
5036,490568,9.785135504503584,0.23960146307945251,0.7876057624816895,0.0,0.08691821333333334,1
5037,490718,-15.682998117894657,0.19554798305034637,1.1014357805252075,0.0,0.08691421333333334,0
5038,490766,-8.327680093049947,0.25808992981910706,0.7598206996917725,0.0,0.08691293333333333,0
5039,490840,8.44169081152839,0.2577587962150574,0.2791388928890228,0.0,0.08691096000000001,1
5040,490908,7.468235867233372,0.5683466196060181,0.9941698312759399,0.0,0.08690914666666667,1
5041,491058,-27.442696878519367,0.12013640999794006,0.8528271913528442,0.0,0.08690514666666667,0
5042,491208,-40.50582553495864,0.16261506080627441,0.5883257389068604,0.0,0.08690114666666668,0
5043,491280,-5.052188253534007,0.336082398891449,0.8128959536552429,0.0,0.08689922666666668,0
5044,491338,10.470051597779568,0.24092862010002136,-0.12100864946842194,0.0,0.08689768,1
5045,491404,11.944377807397494,0.2053462117910385,0.6767488718032837,0.0,0.08689592,1
5046,491426,-13.523613154019088,0.21588537096977234,0.8632810711860657,0.0,0.08689533333333334,0
5047,491576,-45.45236909722234,0.1624755561351776,0.14051982760429382,0.0,0.08689133333333333,0
5048,491623,8.577337241288252,0.22697944939136505,0.6040474772453308,0.0,0.08689008000000001,1
5049,491650,9.470363729868017,0.13856396079063416,0.7129993438720703,0.0,0.08688936,1
5050,491729,-17.01017842801391,6.956335067749023,0.9241119027137756,0.0,0.08688725333333334,1
5051,491783,11.806058977134244,0.19228029251098633,0.6262877583503723,0.0,0.08688581333333334,1
